,sec_2012,sec_2013,sec_2014,sec_2015,sec_2016,sec_2017,sec_2018,sec_2019,sec_2020,sec_2021,UAA_mj_2012,UAA_mj_2013,UAA_mj_2014,UAA_mj_2015,UAA_mj_2016,UAA_mj_2017,UAA_mj_2018,UAA_mj_2019,UAA_mj_2020,UAA_mj_2021,UAA_teoh_2012,UAA_teoh_2013,UAA_teoh_2014,UAA_teoh_2015,UAA_teoh_2016,UAA_teoh_2017,UAA_teoh_2018,UAA_teoh_2019,UAA_teoh_2020,UAA_teoh_2021,UAA_dd_2012,UAA_dd_2013,UAA_dd_2014,UAA_dd_2015,UAA_dd_2016,UAA_dd_2017,UAA_dd_2018,UAA_dd_2019,UAA_dd_2020,UAA_dd_2021,pct_price_change_2012,pct_price_change_2013,pct_price_change_2014,pct_price_change_2015,pct_price_change_2016,pct_price_change_2017,pct_price_change_2018,pct_price_change_2019,pct_price_change_2020,pct_price_change_2021,ey_2012,ey_2013,ey_2014,ey_2015,ey_2016,ey_2017,ey_2018,ey_2019,ey_2020,ey_2021,cr_2012,cr_2013,cr_2014,cr_2015,cr_2016,cr_2017,cr_2018,cr_2019,cr_2020,cr_2021,dte_2012,dte_2013,dte_2014,dte_2015,dte_2016,dte_2017,dte_2018,dte_2019,dte_2020,dte_2021,roe_2012,roe_2013,roe_2014,roe_2015,roe_2016,roe_2017,roe_2018,roe_2019,roe_2020,roe_2021,at_2012,at_2013,at_2014,at_2015,at_2016,at_2017,at_2018,at_2019,at_2020,at_2021
AGI,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.042457554206523695,0.02335290583827617,0.012048540668549448,0.12160035157454147,0.061330138967676036,0.07886822106553251,0.018444722455940712,0.019885539999530633,0.004126970765137725,0.055318985804426485,0.04532791249680448,0.019134724947001913,0.03256341860765077,0.1232874045850886,0.058485288675615546,0.05892226532512654,0.012103137856212066,0.020610481538273686,0.002377760692263732,0.059006338562921645,0.04240870290839866,0.04306228332340704,0.06661211150007892,0.08354931504682028,0.04457456975136909,0.004685909608275966,0.024751477221693213,0.011828430062307299,0.0030169740571846515,0.05586080940815977,2.122347066167296,-55.256723716381416,-10.382513661202196,0.3048780487804992,107.90273556231003,-4.824561403508776,-44.70046082949308,67.2222222222222,45.34883720930234,-12.11428571428571,-0.041564792176039124,-0.19398907103825136,-0.20731707317073172,-0.7963525835866262,-0.010233918128654972,0.013824884792626727,-0.05277777777777778,0.04152823920265781,0.04228571428571429,-0.022106631989596878,7.761755485893416,2.5573016582135444,3.529364363692178,4.836836836836836,4.563253012048193,4.186504217432052,3.042433947157726,3.0974076983503536,3.222600408441116,2.9186785260482844,0.26086052062956006,0.3772765764183542,0.39885483781977793,0.4280245911147199,0.4165056269182676,0.23593913173206024,0.25473619490450755,0.2601565688420584,0.27529370506750833,0.3238412048545109,0.014462125646543752,-0.09887117829923898,-0.1040013241704011,-0.2951513745505162,-0.010173922928271002,0.009920930926450843,-0.027898397571379165,0.03565465810855934,0.050569875504120634,-0.024382219622751868,0.056475927266301004,0.0924424384586145,0.1286886028996076,0.14450491430428075,0.19348366904742798,0.16379986722192044,0.19962023765772388,0.20111879876343294,0.20571978550804346,0.22741957752312578
FIX,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.012842245056045355,0.014184858769140978,0.003070614181346805,0.023226725001116222,0.001022745305987928,0.037761877789740085,0.01906043822150335,0.03101438520271091,0.040866295658975656,0.02065961171309879,0.01075157881971607,0.011928334304911367,0.0028979734494923976,0.029562083150819055,0.0010679656597933653,0.02629590306417395,0.021376580772274584,0.031909304990050784,0.043847004167141004,0.019773252385894672,0.006796337875152995,0.0014740783760079125,0.001229395935523958,0.009942788469917058,0.030047228395343753,0.04093043743645433,0.011027055108551814,0.014771945165292906,0.01714667692112054,0.0056220187236334825,13.432835820895516,59.45723684210527,-11.707065497679213,66.00467289719627,17.171006333567895,31.081081081081095,0.06872852233676952,14.125457875457869,5.636910732196587,87.88454234713257,0.028782894736842105,0.037648272305312015,0.035630841121495324,0.04644616467276566,0.05225225225225226,0.03390607101947308,0.06936813186813186,0.062186559679037114,0.07804785415875429,0.039923185769153026,1.3870850041141232,1.4734261685434127,1.4619175833312694,1.3892780075378777,1.3093543523219835,1.3093934626252248,1.3054053243922596,1.2996511495944882,1.1716659162019558,1.2280390745845455,1.0213779036984956,0.9164962964378293,1.0714514628507779,0.894752126683196,0.8822115959037046,1.1082199810979914,1.133461299837164,1.5713338709456965,1.5233799856123162,1.7419724799110303,0.0468594460261881,0.08683786486297138,0.07175949693988357,0.1352419829865344,0.17230566625866559,0.13224706600150737,0.22669145683037947,0.19532413925071415,0.2155840724610836,0.1779248472692158,2.2921667349686783,2.2552714922352455,2.119106271122794,2.285327807933556,2.3054494056309536,2.029146994733975,2.054350608528051,1.737711725886571,1.6255446395292927,1.3913433168229434
NMM,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.009904305219510329,0.007398293600307047,0.0024929700804378757,0.011490782342476018,0.005421578806068847,0.018609032985474165,0.022749320846407177,0.01820967032295094,0.04579176151333808,0.0007317351562106389,0.02767822639305649,0.04469412103392692,0.013704166026436978,0.020407531355954512,0.04917000423233162,0.014749679117196265,0.007922825524066833,0.03215549389916052,0.07510563091359468,0.011699355968774361,0.021938725202383214,0.03302132181884133,0.03402426210576216,0.018292103469323286,0.029285351874883236,0.004836636196194198,0.009777826054515111,0.017046051256889058,0.010291873448519923,0.007643324708846155,-16.689280868385346,55.700325732899046,-46.80962343096235,-70.30481809242872,-53.31125827814569,67.37588652482269,-64.0084745762712,2092.135625147163,-39.849624060150376,124.01785714285714,0.13110749185667753,0.043933054393305436,0.09144542772861357,0.15894039735099338,-0.4397163120567376,-0.046610169491525424,-0.09418412997409936,-0.30182599355531686,-0.5473214285714286,0.8911917098445595,1.1618720552126882,3.49122132513136,3.569233152594888,0.9592323251781931,0.5694694290045477,1.1116928125057606,2.1231727590621596,0.9524466058357564,0.23999810465465227,0.5722810078254383,0.5434964619020065,0.7693794965938059,0.7968463405322136,0.8441181893296369,0.8649856147154772,0.7002540021622748,0.6918286765548378,0.7218190734033041,0.8436372799047079,1.0473796776335307,0.15500069501239708,0.08351792692782946,0.099924175475038,0.05709388635851492,-0.0772541968718438,-0.019655859634497404,-0.016840617287606226,-0.08534667364450653,-0.10466991432890978,0.29167582534009523,0.2151259958615721,0.15851718171411566,0.16804134280921298,0.16565021910091973,0.15018682306200634,0.16214791672731674,0.1760560004200488,0.17501078964226252,0.18783800462034558,0.19683029195216845
EIX,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.005922122012004288,0.011900416577312556,0.01545800507572502,0.005686462314576368,0.00042466057042984257,0.025676318153505323,0.036248727509897015,0.05197567777350972,0.0032596762811618624,0.002116132565406461,0.01515811752231376,0.008589621954382924,0.01395977656444754,0.0019029900632054932,0.0039467866466882376,0.01963553946574905,0.0314223224888856,0.05257954138573227,0.005964520980842929,0.004992236030162633,0.013234341031889599,0.009907702167122064,0.01354662038340497,0.004727159739113099,0.0010167382792017968,0.02111445723071785,0.02745867228392053,0.057818015825294555,0.01046685949294074,0.003254110316448698,9.15458937198068,2.4562956406284586,41.42548596112312,-9.57544288332316,21.58419185948319,-12.154465898041389,-10.230866540164453,32.83424343843577,-16.695398488264157,8.643744030563516,0.10201371984952425,0.05831533477321815,0.06689065363469761,0.05100489782131397,0.05542436449506877,0.027356103731815306,-0.024660912453760786,0.050125977987004376,0.03151862464183381,0.029304029304029304,0.7136752136752137,0.6785494775660725,0.733528016061325,0.5386645017251878,0.3591001353179973,0.5275891341256367,0.622613531047266,0.6445772225239906,0.4924588887807726,0.6378208851202231,2.9669377178089538,2.98990676588829,2.8640283338466275,2.7561594743915188,2.616051296505073,2.7868203096867123,3.482690483717989,3.154749612803304,3.3496143958868894,3.2017538928551352,-0.008220891788043964,0.08681892053716535,0.1327379119186942,0.08459011497685531,0.10104284103720405,0.0496218941303565,-0.02386974391400569,0.09066855962829118,0.054611574393378895,0.05199842599359154,0.26719827003649144,0.26971230116194317,0.26726577133065,0.22905982905982905,0.2312788635787915,0.23430962343096234,0.22316847394869083,0.19177720480879748,0.19572738280574295,0.1990902401498428
AWX,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.01626942775547726,0.016068633229450836,0.020137555172772634,0.0020987008896029002,0.006804572062510041,0.010348139577102077,0.031074710429450744,0.01310168065681204,0.002106468465344725,0.0249012322798784,0.01380661479516452,0.015890798060751,0.017117597130160457,0.003887410588704433,0.0025586067957650296,0.015047714921422132,0.026202677271224526,0.02260146778147461,0.0044277103717018755,0.025428377491701334,0.010286704510101677,0.018717039795262815,0.021632991883101842,0.015783114314119436,0.011869202863976653,0.01073974504174251,0.023339482442179205,0.014767155125388814,0.0018852819063177768,0.026841164441976546,31.81159420289854,36.12921804235714,-49.61538461538461,-27.862595419847334,56.08465608465609,-32.20338983050848,32.49999999999999,-27.54716981132076,35.41666666666667,38.84615384615384,-0.023560826199638733,0.023076923076923075,-0.1068702290076336,-0.10052910052910054,-0.006779661016949152,-0.04,-0.11320754716981132,-0.0625,0.0,0.14127423822714683,1.8052412150089339,1.819048436963243,1.3793005402331533,1.0527702313328393,1.0164895066775688,0.9849664224664225,0.9576619079713252,0.8206287456629167,0.8880288657393937,0.8860963160230803,0.25837368592718973,0.27855992638601335,0.34765388378919904,0.4920490468435674,0.6409996133023975,0.611406881593217,0.7274957992158534,1.1416513364354508,1.1086374333865336,1.0021294609641582,-0.00817924078580927,0.010075914423740511,-0.025161921625273757,-0.017051441708975955,-0.001667633410672854,-0.007566794833875579,-0.03051236230763075,-0.012309273888107349,0.00037871615224389314,0.05056828385971213,0.9747981258099889,1.0700084564313859,0.8898416430399004,0.852139578183686,0.9035906801378538,0.8542323105631864,0.9608609056801865,0.8634859279470466,0.7533033996151378,0.9019183207965451
ENZ,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.16627562717201896,0.009542736836022261,0.050299183242688575,0.1062029222185881,0.04189040116949158,0.0884312706155761,0.0573719551515843,0.06472851730207271,0.10933792210205834,0.060611205234455075,0.21717793038476005,0.008237911676305443,0.057931638669789204,0.11582074145055676,0.04785082955574606,0.05724137171802629,0.009527410692400595,0.0823550940704616,0.024692790887885598,0.09094648324304122,0.22125244315613418,0.005063069458306285,0.044710726043152474,0.08926375201800907,0.04430745928674103,0.002438135501556464,0.010727686329105313,0.09790626296644805,0.0349088936852551,0.10642061110528525,20.535714285714278,8.148148148148149,52.05479452054795,1.3513513513513375,54.222222222222236,17.435158501440927,-65.88957055214723,-5.39568345323741,-4.182509505703413,27.380952380952372,-0.37407407407407406,-0.15753424657534248,-0.0518018018018018,-0.011111111111111112,0.14121037463976943,-0.006134969325153374,-0.07913669064748202,0.019011406844106467,-0.23809523809523808,0.04984423676012461,2.129563198987128,1.3649169880932415,1.6317244141798517,1.9403122130394859,4.443650330610657,5.001909039865245,4.121668483107104,5.087950527828097,2.0964299868906435,2.706780181009357,0.4077717358098612,0.727352630962147,0.7431935047361298,0.6052668638219968,0.24864327668222524,0.2114614276712575,0.2531896796144032,0.2395964104710094,0.9276476935989448,0.6576415011809988,-0.7997596790289402,-0.5343079807804992,-0.27001353179972937,-0.053630943998497854,0.5056837215534761,-0.02817535331713025,-0.12722969391402966,0.028932440600734643,-0.4885150990904575,0.1148193508879363,1.4912981207412872,1.5893856643712472,1.4896058126717486,1.4270111413281865,0.9190849661512596,1.0012910416569916,1.0300314774739328,0.76115903975994,0.6622207609873999,1.0355349148129578
CGIFF,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.013544068344585138,0.012127591426459527,0.010131599023019702,0.028960048732547705,0.040580807421751006,0.08053432381620422,0.0408947988596626,0.03604784995156733,0.029157707542212807,0.04660235011399627,0.0004847333524117337,0.000599959233688177,0.009907752204186979,0.02345688651244575,0.04797683075805976,0.07246430327634973,0.04010438262142071,0.037344353058989026,0.02683803310828029,0.05856312523316416,0.014650811260372112,0.006990063533476754,0.016415177292964017,0.018091595867550228,0.028270506054642916,0.0589794616501805,0.031124335422048108,0.009517278400768922,0.03923945915236923,0.01947713070398177,12.440798086347415,13.050899116123116,-3.566267658794353,-27.38445366404616,8.783398783398798,9.633556771448992,-50.350900979423706,10.143042912873867,-45.62502951593862,26.803255195893662,0.05729960377933556,0.007009597756928718,-0.01901076904152176,-0.053130053130053125,-0.001415658599772079,0.05746124594058895,-0.18465539661898567,-0.12750885478158205,-0.3930032395626157,-0.3955479452054795,0.920626956973778,0.9770280019237961,0.9445907826391456,1.0517861000373128,1.0404378150054028,1.3740976877394784,0.8160306512049943,1.350817848783688,1.4337055803155343,0.5275101231680662,2.0289300036399722,2.0824527671771196,1.6908795482713894,1.739932649687546,1.8113359902737776,1.5972404198657035,1.829793658584084,2.658716178499585,3.127210452035687,4.3941839893852315,0.12141641596485714,0.01770967417701244,0.02533023861976097,-0.054032389914256664,-0.016459160918269822,0.1282885257775847,-0.12935508840744633,-0.13119687825839682,-0.2764507316590048,-0.6192187401276305,0.9443041849152417,0.8794503343371688,0.5386590404810621,0.565581613139155,0.49362648422439215,0.4924493719765309,0.5546396217286367,0.5515706136542653,0.5517836474123774,0.6678863038502273
EMKR,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.11080912916560152,0.11861200501403883,0.040669946315678156,0.21372024517083046,0.0919033814138117,0.0807809576047463,0.10439738083084854,0.12517034560594836,0.1389756720138619,0.08242321873799971,0.16737323856582892,0.07202497690866502,0.08405237823178358,0.2622777135727325,0.026522524982983242,0.034017850751212525,0.08537537060230051,0.12469861625927241,0.10546642398171296,0.08227086493027488,0.10088117285932896,0.04096011085790327,0.03425632599614784,0.05755155338182888,0.08776752335060797,0.04644045143259669,0.05740470717623489,0.050730498477422836,0.06365829585729448,0.0616853244607487,398.6663574162125,19.069767441860463,3.515625,15.660377358490575,41.92495921696573,-25.86206896551724,-34.883720930232556,-27.61904761904762,79.2763157894737,28.073394495412842,-0.386046511627907,0.037109375,0.03018867924528302,-0.013050570962479609,0.01149425287356322,0.04806201550387597,-0.15238095238095237,-0.4243421052631579,-0.04403669724770642,0.10744985673352435,1.0434297588450812,1.589467678800653,1.4236129191389069,6.402642353636402,6.091023604797633,5.760985076006099,4.266230424233512,2.3428171489957355,3.101572987299074,5.187598849748382,1.461005751705953,0.7168977752300378,0.7031340400722761,0.1880140576778252,0.18537603548366052,0.19300511699537978,0.2723936145311549,0.4275923175149194,0.7025313894995212,0.3153288813233818,-0.5675064833461309,0.049298767530811735,0.04318762405760723,0.46588207498412604,0.07702414342555233,0.0681852054250087,-0.16340995271756942,-0.4688713418288902,-0.09440450983829855,0.18654067187522735,0.9641776459091284,0.9679530722912373,0.9134324926048645,0.5076534892826291,0.7231921767771655,0.8529399516948446,0.6300092716596272,0.7964896588233147,0.8723631783651904,0.8762865501927406
NTIC,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0005486034883969045,0.06020391131680704,0.07529934785469672,0.04975906876950822,0.04652434253441841,0.07429796298673666,0.08715139643773531,0.010695685805689133,0.026616038796648075,0.015476233331150821,0.006716770214776999,0.07306299964553079,0.08095574540155798,0.03517705118363222,0.048001705669007064,0.06378737514852907,0.08386464096739682,0.004102401139642272,0.03834811664188312,0.049807422418836296,0.051650700108661324,0.07583217830881137,0.04228304527488342,0.007244712178559709,0.028576224820482353,0.015390007238104061,0.08423474988508828,0.00984235225815094,0.043364123883549405,0.004110108695067713,-16.483516483516482,62.71929824561404,15.040431266846355,-35.00468603561387,-0.8651766402307137,80.0,19.55555555555555,-52.48394727948631,-24.893314366998574,44.88636363636365,0.0692982456140351,0.04097035040431267,0.04311152764761012,0.028839221341023794,-0.013818181818181818,0.030707070707070707,0.050016897600540726,0.040540540540540536,-0.014204545454545454,0.04509803921568627,3.515,4.6239759694156195,4.996642041638684,5.249455337690631,5.2433650475713565,5.325434116445353,3.954463130659767,4.2466207600102015,5.444735979009511,3.962775951150775,0.13352280416835838,0.10147075334006961,0.09007682845677642,0.07666931139599949,0.08484153284051321,0.0946478982172551,0.13848331213386122,0.13142502807152792,0.10669301889320648,0.1311006676704537,0.09332791988090404,0.07560345795441786,0.08279728176483636,0.03737420136133962,-0.018438270031438525,0.06616651842685332,0.12004872892742613,0.08731502120028826,-0.022410558756532226,0.09552706422716005,0.5440087874301542,0.4587189627757165,0.496263272781087,0.588023116006671,0.6448795770511063,0.6989384063730946,0.8092180836834568,0.8257913525203301,0.7209946423706753,0.7596240470075702
BELFB,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.004506177082208629,0.0191297814226688,0.07422145591250251,0.0022981550081720425,0.07547083199850677,0.02275827706484195,0.07159962253155627,0.00993370349061308,0.000452806628642069,0.088994035809525,0.011100188432125329,0.01112069860660364,0.05843237854680957,0.022250946295492763,0.07776028023727184,0.008224085059546152,0.07519940553058763,0.0056757610224258265,0.0008368343143977802,0.08493517909722662,0.013633796839572755,0.0016873011831754665,0.04917565648244412,0.03172852011070047,0.0833704696122847,0.01047919266123623,0.06465893889823454,0.01829318714173267,0.007835644219425217,0.09591256426367245,4.266666666666663,9.002557544757028,28.29657437822619,-36.75932699341624,78.71602082128398,-18.527508090614887,-26.832174776564045,11.292073832790429,-26.682926829268293,-13.972055888223556,0.010230179028132993,0.0652275926794932,0.02852962692026335,0.09369577790630423,-0.1760517799352751,-0.03932472691161867,0.09283387622149836,-0.03463414634146341,0.06919494344644046,0.15467904098994587,4.120375959299819,3.0526835102406933,2.550499991789954,2.3392883483847706,2.766709629902412,3.048098510882016,2.7398755069320004,3.1388525571393733,3.2011515262292085,2.9373281434132057,0.27775998068628677,0.34694930520939915,1.8299095443401812,1.5180420552328826,1.6934875089942811,1.73021651050899,1.5133110443701474,1.7903255559324254,1.4427795628609412,1.4520391102935188,0.011151812285564392,0.06955776512667139,0.04046700570853968,0.08234744039601583,-0.40921771841902616,-0.07531653583185617,0.11735139117130389,-0.05202587309804762,0.06886474092971438,0.1189069813119482,1.04133450573727,1.1335465021912028,0.7658126645965175,0.9651948600622476,1.1720321507240943,1.1399278865662643,1.2359737015358807,1.0501048159908897,1.026230208916288,1.0618310976348355
TJX,0.0,0.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.06304694021583279,0.048007984411278244,0.014075201129619158,0.026851729789271084,0.033651357088891345,0.04027235717303533,0.0073080036160103196,0.0027772824089634524,0.02147446163928446,0.00650379235262308,0.06868781506633756,0.0429598443712758,0.011682287980854918,0.024876168796968037,0.033175751940361535,0.04263197090412671,0.0009309610656336627,0.02448449467885621,0.027569317687436035,0.016270920972208627,0.02794009230257713,0.04913653555821818,0.0075827395707036005,0.024383001721039563,0.0516881164273357,0.018746104914014974,0.02334139156450578,0.002216493606368407,0.004998329216349268,0.010336041352456915,-34.23702556158016,50.129564193168406,7.610230660599404,3.3974919801691428,5.951205753772393,1.7702648742180305,-41.48574417996337,36.4774251229325,11.840812315755,11.172938936886801,0.061248527679623084,0.04707359171504786,0.04666083406240887,0.047666055563390215,0.046719020364701186,0.053622809312058595,0.055207867679928475,0.04438257451686865,0.0011714745936447502,0.03609062170706007,1.518786649775727,1.7249200717598823,1.708826063699571,1.5384384732283414,1.6291161025513405,1.6555781374712544,1.5311244547918836,1.2434006825218764,1.4568512286752981,1.2665666488984673,1.594658609790621,1.411650129211306,1.6097046829087551,1.669905214095413,1.8563408097239413,1.7306082443769404,1.8376207214427114,3.059203505187778,4.2829117778367545,3.741212048924937,0.5201090471549292,0.5053073446538718,0.5194672895223758,0.528817817196125,0.5095185805698976,0.5065639999463902,0.6060678928005077,0.5501137148440575,0.015510869438495207,0.5468631309187154,2.720644080465903,2.6882302577133936,2.612995277570026,2.6909853852547445,2.5756161532366826,2.551189766122742,2.7204282498660306,1.7277685573284045,1.0429488580593833,1.705815000763489
EXPE,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.054128293469789215,0.020535755604160225,0.0037293961154572786,0.054314475594631484,0.02509801947340365,0.004486154334256753,0.0020216844512542936,0.011990556230434796,0.0026690463483466584,0.0324252808561655,0.05546632445064385,0.024627502573227107,0.0010413076909823737,0.04644840650488698,0.05195378825942081,0.013383757149196727,0.013402040693734088,0.03756105509964992,0.0030325730883394297,0.0547968502328153,0.0403671356374808,0.021297389046822573,0.005461112482247704,0.018798214686702355,0.05836018811379509,0.011411989122233263,0.011414704918523977,0.036508290613278246,0.00021827635772515147,0.05008644847731514,111.71605789110957,13.37890625,22.538041917886886,45.61855670103092,-8.865647626709572,5.729166666666652,-5.944727394172156,-4.003550821127389,22.43388200480858,36.495468277945605,0.036783854166666664,0.024834912431811657,0.03619962511715089,0.047224456958970235,0.016507768361581923,0.020789847207147036,0.02405681313803817,0.035509524690216385,-0.14350453172205438,-0.0099601593625498,0.8766698040546408,0.6736582684273615,0.6985330631070686,0.5026581935218883,0.5631042117457278,0.7031104155640088,0.644789081885856,0.7219525854022774,1.042175360710322,0.8657142857142858,1.9652760455815463,1.9496592038587486,2.6761474642208287,1.7743615392667997,1.7713438523771654,2.010229719153386,2.174265094173561,2.858043595748514,3.642324888226528,5.066441441441442,0.11725638531707701,0.08874343713984305,0.16223680639269178,0.1367987624021495,0.04950692091817063,0.06144854852182655,0.07146629114592501,0.10178346243920014,-0.648782911077993,0.0033783783783783786,0.5688406599959493,0.6164830690843481,0.6389291858201805,0.43036622219103277,0.5560791266271701,0.5433163811673036,0.6223590084844451,0.5634572282405678,0.2781701444622793,0.3990161499907184
EL,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.005731449772691563,0.027228368973576868,0.014513207461429152,0.03740697288163547,0.012293612550757671,0.0139870382131961,0.0558772590211626,0.022806489351998353,0.02671487836103789,0.04802616904219087,0.0003518812773167417,0.025283913911822116,0.016845364941094322,0.03504716230332025,0.010894014896258342,0.017444659135532177,0.05179539868394421,0.02514540736313676,0.030325572283257947,0.04299092153783418,0.025703497417149314,0.018000285684123346,0.015315131417403385,0.026002621020789735,0.002390917646997809,0.01098045386666744,0.051849356901030666,0.013496424619598137,0.020788415588957,0.04816578098754594,-46.70584045584045,25.826929502171716,1.1683483802443106,15.564304461942257,-13.138769021121966,66.34854229311023,2.2477208425023543,58.75480399692545,28.880604241309182,39.07359404936324,0.03675242231874374,0.034917684545937334,0.04094488188976378,0.03259141494435612,0.03935154922212054,0.02672115686890915,0.023136049192928516,0.023772634840708823,0.007137758743754461,0.021366828741220964,1.8134819832533633,2.221234363692753,2.3460883940292705,2.092386214646938,1.5762357769072937,1.7584130357775416,1.8634441087613294,1.5661237785016286,1.7169337709982622,1.8437146092865233,1.3996360327570518,1.1639662012780523,1.0335969400940714,1.25465889500041,1.5710980403088677,1.627896410722399,1.6681528662420382,1.9825436408977557,3.487884906612822,2.1622049510650547,0.3118835304822566,0.3088524788757988,0.3111851966713185,0.2979777248720685,0.31070721712708727,0.28373466606088144,0.23524416135881104,0.4046701428247563,0.17264008076728926,0.4130685089234312,1.4736387077203095,1.4251805407826235,1.3939482513216754,1.3084280027187103,1.221222339076036,1.0223029045643153,1.0894405983926156,1.1299787169352387,0.8038917946122265,0.7386555004323881
KMT,-1.0,-1.0,0.0,-1.0,-1.0,0.0,0.0,-1.0,-1.0,-1.0,0.024549678418773035,0.06474894345632178,0.023027554697625817,0.07573353432943637,0.018877452604887518,0.016990776107899695,0.05114820193889033,0.03441482196027689,0.006141297975036028,0.009867668473209329,0.013652857424472496,0.054795102099127864,0.027825326904413458,0.07895967049493736,0.02981676689855557,0.02225803325672073,0.04619753364503214,0.03773519953809691,0.017486030807384693,0.02573748752174684,0.011577337055314281,0.0013850873827641157,0.04877458937863679,0.054370374683667066,0.0291813498543195,0.01772612340927192,0.022772352720839682,0.03010024617100772,0.03521506503747755,0.022922724519041593,9.529025191675778,30.174999999999997,-31.265603994622627,-46.35373009220453,62.81250000000001,54.86244401791425,-31.253873166701084,10.84735576923077,-1.7619951206288897,-0.9105960264900848,0.09575,0.049164586134050316,0.05616093880972338,-0.24531250000000002,-0.09053103007037748,0.012600702334228466,0.07361778846153846,0.07969639468690702,-0.0019315673289183224,0.018100807574491787,2.217271379242407,3.2067909485385795,2.7102261015431197,2.6070670997464496,2.5167421449885903,2.413768370323179,1.7440630953683516,2.579077201630404,1.6043247817566362,2.297258307155562,0.818816571665265,0.8214709210927813,0.9718955061357827,1.0717293074554597,1.3787815035333362,1.2946745033738565,1.378015763288947,0.9322479602881786,1.3940886893633928,0.9483637320430784,0.1841662465584596,0.1121590162297156,0.08073274578814933,-0.2718383638630688,-0.22692084060972018,0.046680150058946296,0.16270471183677185,0.17598333895878682,-0.004461738288823665,0.039784973742969805,0.9018050298794933,0.7844115140717816,0.733486794243975,0.9289938793393575,0.8858671905903133,0.8521512765908119,0.8093184725763115,0.8941993450211556,0.6206579490128856,0.6907749794523965
GRPN,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.01926151390614672,0.054726578203374926,0.016662283542221046,0.08152569750958527,0.09184503035261858,0.004471905345302243,0.03975802712262863,0.019595900944421832,0.08731443672988073,0.1337130115402222,0.060625594680001976,0.0030312325985075855,0.02155738599712731,0.07978154177202834,0.042622418720884944,0.03656118847106017,0.03614220240629239,0.0009447788430430818,0.1342608994672909,0.13972701047584596,0.04277943224603206,0.015974601720469078,0.028665307091102127,0.04577504782208153,0.056463746220634936,0.03374214716792723,0.057353211914904306,0.02143352730902312,0.09721132527422335,0.09548726090429652,-76.44207464857004,142.07818930041154,-29.791755206119852,-62.832929782082324,8.143322475570036,53.6144578313253,-37.2549019607843,-25.312500000000004,1489.7489539748951,-39.044611133043816,-0.0205761316872428,-0.011899702507437314,-0.013317191283292978,-0.05211726384364821,-0.10240963855421688,0.0058823529411764705,-0.0062499999999999995,-0.016736401673640166,-0.26529806553493884,0.17443868739205526,1.2733086223437897,1.3154798287222023,1.0571312828342874,0.8934106063438648,0.9001567122899202,0.9461393437488698,1.0433097848458066,1.0807817446841141,0.9947155874196474,0.9319542240965346,1.7374629598935998,1.8692730742101107,1.9121046769436711,2.817071019811427,5.645150945816453,5.660862832297643,3.291936196293362,3.016603129762103,12.109079257759536,4.5059582683455695,-0.07380801265595925,-0.13403879822729814,-0.0955494781317325,0.04391961528899013,-0.734118809938807,0.05574857551271614,-0.028956302876812213,-0.056644036390698795,-2.674099596931479,0.5642903336249856,1.1491517981524746,1.260353769080465,1.432794172374985,1.736668997430222,1.784600343935455,1.695301653348276,1.6056747833013223,1.3984085639577424,1.0037980683057186,0.8352395453418787
